n_qubits,n_layers,n_params,ansatz_type,entangle_pattern,entangler_gate,cost_global,n_entanglers,depth_ratio,grad_mean,grad_var,log_grad_var,samples
12,1,12,0,1,0,0,12,0.08333333333333333,0.03031718757857644,0.5268822071255288,-0.27828646735561424,200
6,13,78,0,2,0,1,195,2.1666666666666665,0.014317826530571141,0.0182904866172047,-1.7377747399934849,200
10,7,70,1,0,0,0,63,0.7,0.004314702841393707,0.10809329864073305,-0.9662012297614404,200
6,17,102,1,0,0,1,85,2.8333333333333335,-0.005263930686015184,0.0064031105802404035,-2.1936089979457014,200
5,9,45,1,0,0,0,36,1.8,0.0027355312677229417,0.1150887965109655,-0.9389669513509487,200
6,14,84,0,1,1,0,84,2.3333333333333335,-0.00504729655614087,0.017076332612744598,-1.7676053945993648,200
3,17,51,1,2,0,1,51,5.666666666666667,-0.0034214564448808277,0.061815858013849666,-1.2089000983020535,200
3,20,60,0,0,1,0,40,6.666666666666667,0.015272741360127115,0.11179378276526396,-0.9515823483799923,200
2,18,36,1,2,1,1,18,9.0,0.03408849046317949,0.08311918931002392,-1.0802987012533345,200
9,16,144,0,0,1,0,128,1.7777777777777777,-0.00392445112642222,0.003389632591316702,-2.469847373245633,200
8,5,40,1,2,0,1,140,0.625,-0.00689340165974995,0.01149017560969955,-1.9396733337363734,200
6,3,18,0,2,1,0,45,0.5,-0.003849755664844012,0.12743201097979495,-0.8947214633223282,200
3,9,27,0,1,1,1,27,3.0,-0.007451434560983454,0.13252425459966255,-0.8777046298418776,200
4,13,52,1,1,1,0,52,3.25,-0.003868402844905585,0.02948510195690994,-1.5303973661311527,200
9,12,108,0,0,1,0,96,1.3333333333333333,-0.000885840118320051,0.011193051433248651,-1.9510515006060987,200
9,10,90,0,0,1,0,80,1.1111111111111112,-0.00613030492976907,0.026043045007732104,-1.584308238508541,200
12,9,108,1,2,1,0,594,0.75,0.01413701857001782,0.013943943781762527,-1.8556143768532796,200
2,18,36,0,2,0,0,18,9.0,0.0506169955003052,0.2101717562293736,-0.6774256467182449,200
4,12,48,0,1,0,1,48,3.0,0.016491152550654333,0.05261745653102791,-1.2788701490522345,200
11,12,132,0,0,1,1,120,1.0909090909090908,-3.601490468377821e-05,0.000498596961093037,-3.3022503728128854,200
2,11,22,1,2,0,1,11,5.5,0.01740671990762431,0.10389803589840751,-0.9833926623229579,200
10,3,30,1,2,0,1,135,0.3,-0.0027126699094159224,0.004552641155383953,-2.341736579952817,200
4,19,76,0,1,1,1,76,4.75,0.008763222246101366,0.06165844230222868,-1.2100074511971168,200
2,3,6,0,1,0,1,6,1.5,-0.03741776422840723,0.25011082434093557,-0.6018675123885987,200
8,3,24,0,0,1,1,21,0.375,-0.004880456663740072,0.008791355753491222,-2.055944145306513,200
8,19,152,0,2,0,0,532,2.375,0.0037524144893089258,0.0034015934230965704,-2.4683175968544773,200
10,7,70,1,1,1,1,70,0.7,-0.001098462324472409,0.0003964189844780068,-3.4018455553557474,200
3,15,45,1,2,1,0,45,5.0,-0.03257006135168214,0.0631286027172069,-1.1997738232011181,200
3,14,42,1,2,0,1,42,4.666666666666667,0.0036786327939206413,0.046509890515819566,-1.3324546828155397,200
8,4,32,1,2,0,1,112,0.5,-0.0005397030056240165,0.0023810273087388795,-2.623235623508774,200
7,15,105,0,1,0,0,105,2.142857142857143,0.013704617697358248,0.014548636862163726,-1.837177696092056,200
6,5,30,0,1,0,0,30,0.8333333333333334,-0.06434949050708524,0.09501240770035578,-1.0222196763539617,200
12,13,156,1,0,0,1,143,1.0833333333333333,-8.325325537807287e-05,7.23419635481749e-05,-4.140609707537847,200
6,19,114,1,2,0,0,285,3.1666666666666665,0.0028040677631419333,0.009993772583216208,-2.000270537520812,200
5,18,90,0,2,1,1,180,3.6,-0.008572609643985015,0.02830814225424609,-1.5480886306420631,200
10,20,200,0,0,0,0,180,2.0,-0.02072884328910464,0.07103344168707529,-1.1485371425362487,200
10,6,60,0,2,1,1,270,0.6,2.8189256484623116e-19,1.0245265517416618e-33,-18.0,200
12,13,156,1,0,1,1,143,1.0833333333333333,-0.00014198665443453204,5.754672378260748e-05,-4.239979396337171,200
5,1,5,1,2,0,1,10,0.2,0.05085998643241838,0.23205690263592346,-0.6344055087700251,200
4,2,8,1,2,0,1,12,0.5,0.025415699762041864,0.10325397161548054,-0.9860932344171862,200
6,4,24,0,1,1,1,24,0.6666666666666666,-0.0020493808442849006,0.013731354955078696,-1.8622866062097103,200
3,15,45,0,0,0,0,30,5.0,-0.032938786493492335,0.1200162330621199,-0.9207600085148364,200
8,5,40,1,0,0,1,35,0.625,-0.0005630509282935195,0.0021079712317924677,-2.6761353203850313,200
4,8,32,1,1,0,1,32,2.0,-0.010044691937041918,0.024449106346865854,-1.6117370103938495,200
2,7,14,1,2,1,1,7,3.5,-0.03103272201138514,0.050329430802214484,-1.2981779812034009,200
2,9,18,1,0,1,1,9,4.5,4.380176776841438e-18,2.00803154798426e-32,-18.0,200
12,6,72,0,2,1,1,396,0.5,-3.686287386450715e-19,6.849779555405392e-34,-18.0,200
10,17,170,0,1,1,1,170,1.7,0.005105728030599512,0.000837545752604808,-3.0769914594420795,200
5,3,15,0,2,1,1,30,0.6,-3.807718029769091e-18,4.584998148794754e-33,-18.0,200
11,14,154,1,2,0,0,770,1.2727272727272727,9.688896320345224e-05,0.0007007376122820622,-3.154444571006273,200
10,1,10,0,2,1,0,45,0.1,0.10245495586834599,0.47899272045408836,-0.3196710867746715,200
10,8,80,1,2,0,0,360,0.8,0.023700509814962804,0.021756723152220707,-1.6624065144919293,200
7,11,77,0,1,0,1,77,1.5714285714285714,0.007287585051518078,0.008947677955632614,-2.0482896553989,200
10,15,150,0,2,1,1,675,1.5,6.841315708383533e-19,9.078253992272661e-34,-18.0,200
2,20,40,1,1,0,0,40,10.0,-0.03161437779327056,0.22715785978696956,-0.6436722317612843,200
2,8,16,0,0,0,0,8,4.0,0.027673153944606902,0.23965997979533338,-0.6204044816323354,200
4,15,60,0,0,1,1,45,3.75,-0.004801888476856443,0.05742544670783465,-1.240895617778682,200
2,11,22,1,1,1,1,22,5.5,0.012100803002711878,0.1277849017424297,-0.8935204566416723,200
2,13,26,0,1,1,1,26,6.5,0.017999179710059553,0.2188569282404326,-0.6598397005977571,200
8,8,64,1,1,1,1,64,1.0,-0.0012068728958385016,0.00204011990285728,-2.6903443072706614,200
7,2,14,0,1,1,1,14,0.2857142857142857,7.003946034256359e-19,9.142481181585347e-34,-18.0,200
7,10,70,0,2,0,0,210,1.4285714285714286,0.005205273619981734,0.013707495340991525,-1.8630418930557904,200
9,18,162,0,2,1,1,648,2.0,3.632173553865477e-05,1.7741471637135398e-05,-4.751010358721925,200
5,10,50,1,0,1,0,40,2.0,-0.00381622771150538,0.01715719046076176,-1.765553827634479,200
11,2,22,1,1,1,0,22,0.18181818181818182,-2.636779683484747e-18,1.4451985709687379e-33,-18.0,200
9,3,27,1,2,0,0,108,0.3333333333333333,-0.017530146125635228,0.5211337809550796,-0.28305077406625384,200
7,4,28,0,2,1,1,84,0.5714285714285714,7.806255641895632e-20,2.8276653154453917e-33,-18.0,200
2,14,28,0,2,0,1,14,7.0,0.003933986708459274,0.20653605525681779,-0.6850041220597378,200
4,15,60,1,1,1,0,60,3.75,0.030688459690447444,0.025021191437368175,-1.6016920142926805,200
11,3,33,0,1,1,0,33,0.2727272727272727,0.0009408377319870811,0.0007006091938350901,-3.1545241678952194,200
12,5,60,0,0,0,0,55,0.4166666666666667,0.06773652439883607,0.23057061498122056,-0.6371960420746295,200
10,17,170,0,2,0,0,765,1.7,-0.0036461292704655078,0.0009805249836440668,-3.008541336090513,200
6,20,120,0,2,1,1,300,3.3333333333333335,-0.01153356997848502,0.014659142758714385,-1.8338914257416425,200
8,6,48,0,2,1,0,168,0.75,0.014437957620595389,0.023589558119571787,-1.627280194257644,200
11,10,110,1,2,1,0,550,0.9090909090909091,-0.0006809125946277664,0.00020609512190438974,-3.685932287478805,200
2,6,12,0,2,1,1,6,3.0,0.03930832484163318,0.1482121170111042,-0.8291162893665196,200
9,2,18,0,1,0,1,18,0.2222222222222222,0.0011800123517051668,0.002177784709581766,-2.6619850557382123,200
3,16,48,1,1,0,0,48,5.333333333333333,0.017402202180444873,0.06690832148445928,-1.1745198650418187,200
8,18,144,0,2,1,0,504,2.25,0.0010576062333149557,0.00358354034999226,-2.4456877010924942,200
12,16,192,1,2,0,1,1056,1.3333333333333333,2.6052310178567087e-05,0.0001242407467195287,-3.9057359470477184,200
3,10,30,1,0,1,0,20,3.3333333333333335,-0.0006248396727098293,0.05649102087507982,-1.2480205768585078,200
12,6,72,0,2,1,0,396,0.5,0.006368507894002871,0.012572714770471395,-1.900570936909347,200
10,3,30,1,2,0,1,135,0.3,1.1749702231132753e-18,8.58923599990393e-34,-18.0,200
7,2,14,1,2,0,0,42,0.2857142857142857,4.526544070126981e-20,4.60374048161884e-33,-18.0,200
12,3,36,0,1,0,0,36,0.25,-0.0011781377330669818,0.22557180091779916,-0.6467151931250985,200
6,13,78,0,0,1,0,65,2.1666666666666665,0.0052760493120870685,0.016164056597235653,-1.7914496375770694,200
4,18,72,0,1,0,1,72,4.5,0.009414813453233731,0.05699729652071252,-1.2441457431692802,200
2,12,24,0,1,1,1,24,6.0,-0.021191147468949303,0.20162192310075255,-0.6954622472065074,200
11,19,209,0,0,1,1,190,1.7272727272727273,-0.002336558678336359,0.0004248285003228676,-3.3717863555853422,200
7,6,42,0,1,1,0,42,0.8571428571428571,-0.00031343402653568773,0.008055186549079274,-2.0939243973555524,200
3,18,54,1,0,0,1,36,6.0,-0.01965548714744753,0.06555100359463471,-1.1834206548163775,200
5,16,80,0,0,0,1,64,3.2,-0.0003744252572414453,0.03108747019507287,-1.507414618099059,200
4,7,28,0,1,1,1,28,1.75,-0.013854606340508275,0.0593868398103186,-1.2263097844966162,200
8,19,152,1,2,1,0,532,2.375,-0.0003249237251816192,0.002038015045890398,-2.6907926140866802,200
8,8,64,1,1,0,1,64,1.0,-0.0019586861886323787,0.0016201046369663864,-2.7904569349699853,200
8,7,56,1,1,0,1,56,0.875,-0.0007119896057340941,0.001034837353415888,-2.9851279034096727,200
12,3,36,0,0,1,1,33,0.25,0.00044522640345616226,0.0006227671335148346,-3.205674315355343,200
4,18,72,0,0,0,0,54,4.5,0.020850545966335895,0.11339421121646001,-0.9454091156452122,200
5,13,65,0,2,0,1,130,2.6,-6.388502544329988e-05,0.03137110869260372,-1.5034701325432036,200
9,6,54,0,1,1,0,54,0.6666666666666666,0.0017377014656997142,0.0022245437599859074,-2.6527590466327355,200
7,1,7,1,0,1,0,6,0.14285714285714285,8.326672684688674e-18,1.333513893493722e-32,-18.0,200
6,12,72,0,2,0,0,180,2.0,-0.0012325041258001502,0.017795131883001636,-1.749698789011772,200
3,13,39,1,0,0,0,26,4.333333333333333,-0.005740523925492415,0.05106764082408433,-1.2918542048181996,200
12,9,108,0,1,0,1,108,0.75,0.0032130672464828723,0.00036887899247833227,-3.433116076978462,200
3,3,9,1,1,0,0,9,1.0,-0.00442556583231554,0.035982090722613116,-1.4439136057788384,200
11,6,66,0,2,0,0,330,0.5454545454545454,-0.004912875181816445,0.015656619557788142,-1.805302001274125,200
5,4,20,0,1,0,0,20,0.8,-0.023269087854964416,0.15113694168866976,-0.8206293701371196,200
7,20,140,0,0,1,0,120,2.857142857142857,-0.009238654512229334,0.008164091533886695,-2.088092134720415,200
6,14,84,1,1,1,1,84,2.3333333333333335,0.008208092341852095,0.008516422433012065,-2.069742804751796,200
8,7,56,0,1,1,0,56,0.875,0.001646231380703637,0.004683416543186243,-2.329437214337867,200
9,13,117,0,1,0,0,117,1.4444444444444444,0.008582575679800641,0.015005723298700265,-1.8237430660796132,200
2,18,36,1,2,0,0,18,9.0,0.010218904480420581,0.1076847625031601,-0.9678457454389645,200
3,5,15,0,1,1,1,15,1.6666666666666667,-0.009243437104603602,0.10149461302470279,-0.9935570079550217,200
10,6,60,0,1,1,1,60,0.6,-0.0005620703916143832,0.0010212923209779693,-2.990849933508361,200
11,10,110,1,0,1,0,100,0.9090909090909091,6.643007207557172e-05,0.006431873305121751,-2.1916625188971093,200
9,5,45,1,0,0,1,40,0.5555555555555556,-0.0005387277505616853,0.0012323084444222517,-2.909280575495675,200
7,6,42,0,1,0,1,42,0.8571428571428571,-0.014570810148677196,0.008474407461975857,-2.0718906583155086,200
9,18,162,0,2,1,1,648,2.0,5.9274575699312e-05,3.856221697462812e-05,-4.413838006092591,200
10,12,120,1,1,0,0,120,1.2,0.018380962675771703,0.02209650061118123,-1.6556764994184692,200
9,6,54,1,2,1,1,216,0.6666666666666666,2.168404344971009e-21,1.2884743995620226e-33,-18.0,200
3,11,33,0,1,1,0,33,3.6666666666666665,-0.017022220281606742,0.09748641694405696,-1.0110558915546908,200
7,6,42,1,1,1,1,42,0.8571428571428571,-0.00036764269299805087,0.0029748231311656982,-2.5265388502521327,200
10,12,120,0,0,0,0,108,1.2,0.046888825891909604,0.11780359465389274,-0.9288414573033189,200
11,1,11,0,2,1,0,55,0.09090909090909091,-0.05210952218460202,0.5074978186580996,-0.2945658201079247,200
9,9,81,0,0,0,0,72,1.0,0.008599741289666061,0.1520246764366664,-0.8180859122495775,200
7,13,91,1,2,0,1,273,1.8571428571428572,0.000566080356889494,0.0043772656937816675,-2.35879709153146,200
2,14,28,1,1,1,1,28,7.0,0.010283663517611539,0.15669938398545472,-0.8049327108207758,200
5,6,30,0,0,0,1,24,1.2,-0.007209175863389732,0.043490240565802855,-1.361608190032715,200
11,9,99,0,2,0,0,495,0.8181818181818182,-0.0030983296459214105,0.004743129240479997,-2.3239350415588387,200
3,1,3,1,1,0,0,3,0.3333333333333333,-0.037128699015535026,0.5502487621698896,-0.25944092575488,200
7,17,119,0,1,1,1,119,2.4285714285714284,0.0005029057536058562,0.008407716736646973,-2.0753219284954474,200
2,17,34,1,0,0,1,17,8.5,-0.01231303854315203,0.10648976281862131,-0.9726921402541402,200
6,10,60,0,0,1,0,50,1.6666666666666667,-0.00011923792497840646,0.025377769308293593,-1.595546554805347,200
11,17,187,0,1,1,0,187,1.5454545454545454,0.0008137852956776995,0.0004302729704749146,-3.366255935214905,200
6,9,54,1,1,1,0,54,1.5,0.00014056556185360793,0.007909561530737332,-2.1018475910989474,200
12,19,228,1,2,1,0,1254,1.5833333333333333,-0.0006826067910252457,0.0001239056306711034,-3.9069089574348643,200
10,11,110,0,1,1,0,110,1.1,-0.005167463958951859,0.0008909087795742257,-3.0501667612332213,200
7,11,77,1,2,0,1,231,1.5714285714285714,0.0009518502284864086,0.004699173478866201,-2.3279785218798734,200
6,3,18,0,1,0,0,18,0.5,-0.05655935836853237,0.2082985071805001,-0.6813138425131012,200
2,6,12,1,0,0,0,6,3.0,-0.0017859918924367935,0.11333599958804172,-0.9456321206825247,200
4,6,24,1,2,0,1,36,1.5,0.024808643561000786,0.013204391015523982,-1.8792816235896783,200
10,14,140,1,1,0,1,140,1.4,-0.00021343458597644456,0.00032375964561113504,-3.489777283997058,200
5,17,85,1,1,0,0,85,3.4,-0.013831053195795848,0.021584431043433678,-1.6658593946775686,200
10,3,30,1,0,0,0,27,0.3,0.0457599407603484,0.46666763189144833,-0.3309923207742181,200
9,12,108,1,0,1,1,96,1.3333333333333333,-5.770906024139322e-05,0.0010795954843106678,-2.96673894066152,200
10,18,180,0,1,1,1,180,1.8,-0.002086719342746009,0.0008844305496079644,-3.05333626462677,200
12,5,60,1,1,1,0,60,0.4166666666666667,-0.00039254200898487134,0.0001380998908025909,-3.8598066648236204,200
8,19,152,0,0,0,0,133,2.375,0.005165750318606328,0.060248161385676006,-1.2200562020682673,200
5,3,15,0,2,1,0,30,0.6,-0.028544592772278134,0.1699398493358861,-0.7697047711166257,200
9,16,144,0,1,0,1,144,1.7777777777777777,0.0029047638093980233,0.0024590729384336737,-2.60922858948435,200
7,10,70,0,0,0,1,60,1.4285714285714286,-0.002970112465524596,0.012301206243355487,-1.9100523000120277,200
8,16,128,1,0,0,0,112,2.0,0.02044648496701721,0.0802790978707352,-1.0953975165029752,200
11,6,66,0,0,1,0,60,0.5454545454545454,0.021258398830388433,0.10276932678885403,-0.9881364883963146,200
12,19,228,1,0,1,0,209,1.5833333333333333,0.0017337601393166019,0.0001534048240365578,-3.814160983154207,200
2,14,28,0,2,0,0,14,7.0,0.015099984601505318,0.18611578105424811,-0.7302168007853778,200
5,2,10,0,0,0,0,8,0.4,-0.09963539563016081,0.3724402644748577,-0.4289433736252437,200
11,2,22,0,0,0,1,20,0.18181818181818182,0.004221900290098164,0.0013896298229765375,-2.8571008740261554,200
11,14,154,1,1,0,1,154,1.2727272727272727,-0.0004287845961046133,0.0001907789463367917,-3.719469554130129,200
12,4,48,1,1,1,0,48,0.3333333333333333,-9.027953254294951e-05,8.743881966386563e-05,-4.058295713557551,200
7,13,91,1,0,1,0,78,1.8571428571428572,-0.0024149284921252414,0.008767656056911223,-2.0571164953007814,200
7,4,28,0,0,1,1,24,0.5714285714285714,0.0120602437028432,0.008123291416377035,-2.090267966529988,200
4,9,36,0,0,0,1,27,2.25,0.024829473169383158,0.06461349500942105,-1.1896767668958528,200
6,2,12,0,2,1,1,30,0.3333333333333333,1.3357370765021415e-18,3.0293286123741566e-33,-18.0,200
4,13,52,0,1,1,1,52,3.25,0.004269417611226687,0.04956386370888837,-1.3048348459189532,200
8,13,104,1,0,0,0,91,1.625,-0.0009681225084553368,0.04775957145087726,-1.320939578808215,200
5,4,20,0,2,0,1,40,0.8,-0.013028496171583671,0.03252407104242805,-1.487795098975721,200
9,14,126,0,1,0,1,126,1.5555555555555556,-0.00021150390903824424,0.0022077407207407294,-2.6560519319226623,200
3,2,6,0,0,0,1,4,0.6666666666666666,-0.013570217203665268,0.156821150762302,-0.8045953635910931,200
12,12,144,0,0,0,0,132,1.0,0.04127403887793615,0.10310503048430941,-0.9867201450144458,200
3,17,51,1,0,0,1,34,5.666666666666667,0.01991342502750689,0.0627053548435282,-1.202695370178944,200
8,13,104,1,2,1,1,364,1.625,1.0213184464813452e-18,2.0142027945845513e-33,-18.0,200
5,6,30,0,2,0,0,60,1.2,0.015121470894891178,0.07040154694415685,-1.1524177979327461,200
8,16,128,1,0,1,0,112,2.0,0.004012289169316289,0.002369873520522385,-2.6252748315447305,200
8,6,48,0,1,1,1,48,0.75,0.005466715171615105,0.004251049133725766,-2.371503875418043,200
12,1,12,0,1,0,0,12,0.08333333333333333,-0.0037044458250457034,0.5049704537991628,-0.2967340320345568,200
11,2,22,0,1,1,1,22,0.18181818181818182,-1.6881027825599304e-18,1.9751978631210186e-34,-18.0,200
5,7,35,1,2,1,1,70,1.4,-1.8084492237058214e-18,4.986622156634551e-33,-18.0,200
10,13,130,1,2,0,0,585,1.3,0.0006021778646013928,0.001552045432295019,-2.8090955699939153,200
8,15,120,1,0,1,1,105,1.875,-0.00125141571090296,0.0013251797842632961,-2.877725197940896,200
9,1,9,1,0,1,0,8,0.1111111111111111,0.08224509419039226,0.49670151891369785,-0.30390451192982426,200
3,12,36,1,1,0,0,36,4.0,-0.026594189456150587,0.05190983351476284,-1.2847503639883393,200
8,14,112,1,2,0,0,392,1.75,-0.0002729774404923345,0.0025442816197051967,-2.5944348194721862,200
2,6,12,1,0,0,1,6,3.0,0.011422707272389834,0.08586648256379167,-1.0661763271842377,200
9,1,9,1,2,1,1,36,0.1111111111111111,-1.7911019889460533e-18,1.689838599640402e-33,-18.0,200
6,12,72,1,1,1,1,72,2.0,-0.0029669885319155713,0.006105603414241298,-2.2142714084553385,200
9,20,180,0,1,1,0,180,2.2222222222222223,-0.00412069902473798,0.002245973025683363,-2.6485954639548885,200
8,7,56,1,1,1,0,56,0.875,-0.005453365863193339,0.001808904431212961,-2.7425843773597762,200
3,6,18,0,2,0,0,18,2.0,-0.029931570162995365,0.15825425256655126,-0.8006446109069886,200
12,11,132,1,1,1,0,132,0.9166666666666666,-0.000792968122763814,0.00012686534857294081,-3.896656982937385,200
12,14,168,0,0,0,1,154,1.1666666666666667,-0.003643080867042159,0.0006054214989998898,-3.2179421609624717,200
2,13,26,0,1,0,1,26,6.5,0.037108472410628875,0.24890481911431678,-0.6039666948156954,200
12,15,180,1,1,1,0,180,1.25,-0.0005490333178698295,0.00013795863637568282,-3.860251106979648,200
3,5,15,1,0,1,0,10,1.6666666666666667,-0.0011158477200522482,0.022231344590091115,-1.6530342696268059,200
9,20,180,1,0,0,1,160,2.2222222222222223,-0.0007016686554151586,0.0007344577985566419,-3.1340331534210653,200
11,2,22,1,2,1,1,110,0.18181818181818182,-8.586881206085195e-19,1.7476609786782544e-33,-18.0,200
7,16,112,1,1,1,0,112,2.2857142857142856,-0.0002721560954871849,0.003861151544383984,-2.413283152636986,200
5,13,65,0,0,0,1,52,2.6,-0.0044258817503292965,0.032734144775401174,-1.4849990011350176,200
2,20,40,0,0,1,1,20,10.0,-0.0379025385292526,0.19526041275069528,-0.7093857969918276,200
2,9,18,0,1,0,1,18,4.5,-0.012744066597469786,0.2419195601519248,-0.6163290157943206,200
12,14,168,1,1,1,0,168,1.1666666666666667,0.001421111702624495,0.0001208618231581101,-3.9177108588585794,200
2,8,16,0,0,0,1,8,4.0,-0.025962763988636034,0.205107544615698,-0.6880183643771115,200
4,6,24,1,1,0,1,24,1.5,0.00805091563153561,0.03174768948481201,-1.4982878760573488,200
5,4,20,0,1,0,0,20,0.8,-0.04535219691695385,0.14107922034304224,-0.85053694907295,200
12,2,24,0,2,1,0,132,0.16666666666666666,0.055694209552825294,0.2264471598319343,-0.6450331219982633,200
9,1,9,0,0,1,0,8,0.1111111111111111,0.1074480384595759,0.46312451297131135,-0.33430223138695175,200
6,16,96,1,2,0,1,240,2.6666666666666665,4.589024544629394e-05,0.01016521989031856,-1.9928832224249502,200
